window_id,sample_in_window,split,temperature_C,mq2_adc,label
708,14,val,31.26,152,0
708,15,val,31.02,149,0
708,16,val,31.09,147,0
708,17,val,30.93,146,0
708,18,val,31.04,154,0
708,19,val,31.63,144,0
708,20,val,31.18,147,0
708,21,val,31.07,156,0
708,22,val,31.51,153,0
708,23,val,31.38,146,0
708,24,val,31.77,156,0
708,25,val,31.46,146,0
708,26,val,31.79,159,0
708,27,val,31.64,157,0
708,28,val,31.66,151,0
708,29,val,31.37,147,0
709,0,val,32.81,178,0
709,1,val,32.99,179,0
709,2,val,33.05,179,0
709,3,val,33.0,180,0
709,4,val,32.77,177,0
709,5,val,32.68,170,0
709,6,val,33.15,185,0
709,7,val,33.02,176,0
709,8,val,32.67,182,0
709,9,val,32.75,165,0
709,10,val,32.59,171,0
709,11,val,33.08,183,0
709,12,val,33.07,155,0
709,13,val,33.01,195,0
709,14,val,32.96,170,0
709,15,val,32.97,179,0
709,16,val,32.49,169,0
709,17,val,32.59,168,0
709,18,val,32.96,165,0
709,19,val,32.93,167,0
709,20,val,33.07,176,0
709,21,val,32.87,171,0
709,22,val,32.5,168,0
709,23,val,32.77,161,0
709,24,val,32.47,164,0
709,25,val,32.46,169,0
709,26,val,32.62,164,0
709,27,val,32.44,180,0
709,28,val,32.81,178,0
709,29,val,32.93,185,0
710,0,val,35.5,133,0
710,1,val,35.11,146,0
710,2,val,35.44,129,0
710,3,val,35.47,137,0
710,4,val,35.06,135,0
710,5,val,35.43,144,0
710,6,val,35.8,115,0
710,7,val,35.79,130,0
710,8,val,35.55,134,0
710,9,val,35.69,138,0
710,10,val,35.55,131,0
710,11,val,35.63,123,0
710,12,val,35.47,128,0
710,13,val,35.95,124,0
710,14,val,35.79,128,0
710,15,val,36.13,131,0
710,16,val,35.91,127,0
710,17,val,35.9,135,0
710,18,val,36.09,132,0
710,19,val,36.48,132,0
710,20,val,35.96,138,0
710,21,val,35.88,136,0
710,22,val,36.27,145,0
710,23,val,36.14,137,0
710,24,val,36.35,135,0
710,25,val,36.17,118,0
710,26,val,36.25,118,0
710,27,val,36.64,133,0
710,28,val,36.31,131,0
710,29,val,36.37,145,0
711,0,val,34.23,159,0
711,1,val,34.07,166,0
711,2,val,33.83,155,0
711,3,val,33.96,155,0
711,4,val,34.06,164,0
711,5,val,34.13,162,0
711,6,val,34.27,156,0
711,7,val,34.19,171,0
711,8,val,34.43,156,0
711,9,val,34.14,165,0
711,10,val,34.63,169,0
711,11,val,34.69,169,0
711,12,val,34.59,162,0
711,13,val,34.27,158,0
711,14,val,34.97,175,0
711,15,val,34.61,149,0
711,16,val,34.7,165,0
711,17,val,35.07,169,0
711,18,val,34.58,167,0
711,19,val,35.06,169,0
711,20,val,34.81,157,0
711,21,val,34.84,167,0
711,22,val,34.73,150,0
711,23,val,35.17,149,0
711,24,val,34.72,160,0
711,25,val,34.76,155,0
711,26,val,34.98,166,0
711,27,val,35.09,152,0
711,28,val,35.11,163,0
711,29,val,35.25,156,0
712,0,val,33.32,156,0
712,1,val,33.34,165,0
712,2,val,33.54,147,0
712,3,val,33.6,150,0
712,4,val,33.62,151,0
712,5,val,33.74,147,0
712,6,val,33.29,146,0
712,7,val,33.75,142,0
712,8,val,33.38,160,0
712,9,val,33.69,161,0
712,10,val,33.91,152,0
712,11,val,33.75,148,0
712,12,val,33.99,155,0
712,13,val,33.41,151,0
712,14,val,33.53,143,0
712,15,val,33.8,150,0
712,16,val,34.03,157,0
712,17,val,33.61,145,0
712,18,val,33.95,157,0
712,19,val,33.79,155,0
712,20,val,33.7,159,0
712,21,val,33.57,148,0
712,22,val,34.43,150,0
712,23,val,33.97,152,0
712,24,val,33.75,147,0
712,25,val,34.31,152,0
712,26,val,34.17,153,0
712,27,val,34.13,161,0
712,28,val,34.25,152,0
712,29,val,34.45,152,0
713,0,val,33.82,136,0
713,1,val,33.68,143,0
713,2,val,33.8,135,0
713,3,val,34.06,138,0
713,4,val,33.93,135,0
713,5,val,34.15,156,0
713,6,val,33.89,129,0
713,7,val,34.15,130,0
713,8,val,34.07,135,0
713,9,val,34.12,132,0
713,10,val,34.09,148,0
713,11,val,34.34,144,0
713,12,val,34.61,134,0
713,13,val,34.37,134,0
713,14,val,34.31,139,0
713,15,val,34.53,159,0
713,16,val,34.62,139,0
713,17,val,34.33,137,0
713,18,val,34.53,145,0
713,19,val,34.86,133,0
713,20,val,34.76,136,0
713,21,val,34.71,142,0
713,22,val,34.69,149,0
713,23,val,35.11,127,0
713,24,val,34.83,134,0
713,25,val,34.88,124,0
713,26,val,34.87,141,0
713,27,val,35.01,144,0
713,28,val,34.94,152,0
713,29,val,35.2,134,0
714,0,val,33.1,139,0
714,1,val,33.42,132,0
714,2,val,33.06,133,0
714,3,val,33.15,139,0
714,4,val,33.25,139,0
714,5,val,33.06,133,0
714,6,val,32.78,137,0
714,7,val,32.99,152,0
714,8,val,33.32,150,0
714,9,val,33.17,144,0
714,10,val,33.09,133,0
714,11,val,32.88,145,0
714,12,val,33.23,144,0
714,13,val,33.27,135,0
714,14,val,32.92,148,0
714,15,val,32.93,137,0
714,16,val,32.8,143,0
714,17,val,33.19,135,0
714,18,val,33.1,138,0
714,19,val,33.12,140,0
714,20,val,32.54,155,0
714,21,val,32.86,145,0
714,22,val,32.88,144,0
714,23,val,32.97,141,0
714,24,val,33.15,144,0
714,25,val,32.86,153,0
714,26,val,33.19,139,0
714,27,val,33.3,140,0
714,28,val,32.96,142,0
714,29,val,33.17,134,0
715,0,val,31.47,177,0
715,1,val,31.92,175,0
715,2,val,31.6,167,0
715,3,val,31.87,176,0
715,4,val,31.73,166,0
715,5,val,31.96,164,0
715,6,val,31.61,175,0
715,7,val,32.02,176,0
715,8,val,31.63,169,0
715,9,val,32.48,187,0
715,10,val,32.07,173,0
715,11,val,32.12,160,0
715,12,val,32.02,166,0
715,13,val,32.2,168,0
715,14,val,31.96,182,0
715,15,val,32.02,169,0
715,16,val,32.01,173,0
715,17,val,32.15,175,0
715,18,val,32.19,180,0
715,19,val,32.22,180,0
715,20,val,32.29,175,0
715,21,val,31.95,175,0
715,22,val,32.19,195,0
715,23,val,32.36,171,0
715,24,val,32.73,173,0
715,25,val,32.36,172,0
715,26,val,32.16,179,0
715,27,val,32.36,167,0
715,28,val,33.05,172,0
715,29,val,32.64,167,0
716,0,val,34.1,139,0
716,1,val,33.9,143,0
716,2,val,33.51,144,0
716,3,val,34.01,149,0
716,4,val,33.9,131,0
716,5,val,34.44,131,0
716,6,val,33.7,137,0
716,7,val,34.42,125,0
716,8,val,34.12,142,0
716,9,val,34.1,147,0
716,10,val,34.03,130,0
716,11,val,34.08,129,0
716,12,val,34.19,125,0
716,13,val,34.02,141,0
716,14,val,34.3,143,0
716,15,val,34.33,137,0
716,16,val,34.31,124,0
716,17,val,34.52,131,0
716,18,val,34.4,132,0
716,19,val,34.17,133,0
716,20,val,34.34,127,0
716,21,val,35.11,132,0
716,22,val,34.75,141,0
716,23,val,34.36,126,0
716,24,val,34.51,126,0
716,25,val,34.7,129,0
716,26,val,34.82,126,0
716,27,val,34.76,125,0
716,28,val,34.62,136,0
716,29,val,34.58,131,0
717,0,val,32.99,125,0
717,1,val,32.92,121,0
717,2,val,33.16,125,0
717,3,val,32.7,127,0
717,4,val,32.75,115,0
717,5,val,32.89,120,0
717,6,val,32.78,123,0
717,7,val,32.91,122,0
717,8,val,32.77,114,0
717,9,val,32.85,113,0
717,10,val,32.87,130,0
717,11,val,32.88,129,0
717,12,val,33.08,115,0
717,13,val,33.01,114,0
717,14,val,33.0,129,0
717,15,val,32.99,119,0
717,16,val,32.9,121,0
717,17,val,33.42,120,0
717,18,val,33.09,116,0
717,19,val,32.94,105,0
717,20,val,33.38,130,0
717,21,val,32.82,116,0
717,22,val,33.49,112,0
717,23,val,33.58,118,0
717,24,val,33.39,115,0
717,25,val,32.72,125,0
717,26,val,33.2,116,0
717,27,val,33.15,116,0
717,28,val,33.15,129,0
717,29,val,33.38,128,0
718,0,val,31.73,122,0
718,1,val,31.52,115,0
718,2,val,31.48,115,0
718,3,val,31.51,115,0
718,4,val,31.41,106,0
718,5,val,32.04,118,0
718,6,val,31.53,122,0
718,7,val,32.08,107,0
718,8,val,31.97,132,0
718,9,val,32.29,104,0
718,10,val,32.21,122,0
718,11,val,32.05,128,0
718,12,val,32.04,118,0
718,13,val,31.83,124,0
718,14,val,32.46,112,0
718,15,val,32.84,106,0
718,16,val,31.94,120,0
718,17,val,32.06,120,0
718,18,val,32.36,113,0
718,19,val,32.57,123,0
718,20,val,32.57,119,0
718,21,val,32.6,102,0
718,22,val,32.34,119,0
718,23,val,32.54,112,0
718,24,val,32.99,128,0
718,25,val,32.59,113,0
718,26,val,32.48,107,0
718,27,val,32.67,123,0
718,28,val,32.7,120,0
718,29,val,32.66,106,0
719,0,val,34.12,173,0
719,1,val,34.5,177,0
719,2,val,34.67,177,0
719,3,val,34.1,180,0
719,4,val,34.16,184,0
719,5,val,34.31,164,0
719,6,val,34.77,180,0
719,7,val,34.62,181,0
719,8,val,34.61,181,0
719,9,val,35.07,175,0
719,10,val,34.54,164,0
719,11,val,34.75,176,0
719,12,val,34.95,172,0
719,13,val,35.15,166,0
719,14,val,35.08,175,0
719,15,val,35.19,166,0
719,16,val,35.27,174,0
719,17,val,35.34,168,0
719,18,val,35.08,170,0
719,19,val,34.9,172,0
719,20,val,34.95,183,0
719,21,val,35.13,176,0
719,22,val,35.19,178,0
719,23,val,35.69,169,0
719,24,val,35.21,172,0
719,25,val,35.19,168,0
719,26,val,35.45,168,0
719,27,val,35.5,168,0
719,28,val,35.22,168,0
719,29,val,35.44,172,0
720,0,val,32.68,124,0
720,1,val,32.9,128,0
720,2,val,32.9,125,0
720,3,val,33.05,126,0
720,4,val,32.68,133,0
720,5,val,32.84,130,0
720,6,val,32.83,129,0
720,7,val,32.88,123,0
720,8,val,32.96,127,0
720,9,val,32.63,121,0
720,10,val,32.7,115,0
720,11,val,32.85,129,0
720,12,val,32.89,124,0
720,13,val,32.9,123,0
720,14,val,33.05,123,0
720,15,val,32.88,119,0
720,16,val,33.12,134,0
720,17,val,32.82,129,0
720,18,val,32.96,128,0
720,19,val,32.98,122,0
720,20,val,32.94,126,0
720,21,val,32.81,121,0
720,22,val,32.96,124,0
720,23,val,32.83,132,0
720,24,val,32.79,121,0
720,25,val,33.05,132,0
720,26,val,32.96,114,0
720,27,val,32.99,123,0
720,28,val,32.96,121,0
720,29,val,33.08,131,0
721,0,val,29.58,91,0
721,1,val,29.74,85,0
721,2,val,29.87,76,0
721,3,val,29.46,86,0
721,4,val,29.88,86,0
721,5,val,29.82,86,0
721,6,val,29.73,86,0
721,7,val,29.85,84,0
721,8,val,29.82,92,0
721,9,val,29.79,85,0
721,10,val,29.99,85,0
721,11,val,29.71,92,0
721,12,val,30.16,93,0
721,13,val,29.74,86,0
721,14,val,29.76,87,0
721,15,val,29.94,80,0
721,16,val,29.91,92,0
721,17,val,30.0,90,0
721,18,val,29.84,83,0
721,19,val,29.83,87,0
721,20,val,29.85,82,0
721,21,val,29.99,82,0
721,22,val,30.16,91,0
721,23,val,29.9,86,0
721,24,val,29.99,90,0
721,25,val,29.74,87,0
721,26,val,30.01,82,0
721,27,val,30.06,86,0
721,28,val,30.08,94,0
721,29,val,30.24,85,0
722,0,val,33.37,128,0
722,1,val,33.45,130,0
722,2,val,33.48,135,0
722,3,val,33.49,134,0
722,4,val,33.38,138,0
722,5,val,33.36,137,0
722,6,val,33.58,130,0
722,7,val,33.27,131,0
722,8,val,33.25,135,0
722,9,val,32.93,128,0
722,10,val,33.26,132,0
722,11,val,32.96,123,0
722,12,val,33.18,130,0
722,13,val,33.04,134,0
722,14,val,33.17,131,0
722,15,val,33.17,125,0
722,16,val,33.19,128,0
722,17,val,33.18,138,0
722,18,val,33.13,135,0
722,19,val,33.33,132,0
722,20,val,33.0,140,0
722,21,val,32.95,136,0
722,22,val,33.13,134,0
722,23,val,32.68,129,0
722,24,val,32.86,142,0
722,25,val,33.16,135,0
722,26,val,33.12,137,0
722,27,val,32.97,132,0
722,28,val,32.74,133,0
722,29,val,33.12,134,0
723,0,val,31.69,116,0
723,1,val,31.81,114,0
723,2,val,31.74,98,0
723,3,val,32.24,104,0
723,4,val,31.93,110,0
723,5,val,32.14,109,0
723,6,val,31.9,112,0
723,7,val,32.17,104,0
723,8,val,32.16,101,0
723,9,val,32.36,112,0
723,10,val,32.3,121,0
723,11,val,32.1,108,0
723,12,val,32.31,112,0
723,13,val,32.24,107,0
723,14,val,32.26,105,0
723,15,val,32.08,111,0
723,16,val,32.35,118,0
723,17,val,32.45,114,0
723,18,val,32.32,105,0
723,19,val,32.28,108,0
723,20,val,32.19,108,0
723,21,val,32.23,109,0
723,22,val,32.28,114,0
723,23,val,32.3,111,0
723,24,val,32.22,108,0
723,25,val,32.41,107,0
723,26,val,32.3,110,0
723,27,val,32.29,105,0
723,28,val,32.55,115,0
723,29,val,32.29,116,0
724,0,val,32.73,88,0
724,1,val,32.71,92,0
724,2,val,32.94,93,0
724,3,val,32.74,96,0
724,4,val,32.67,93,0
724,5,val,32.65,98,0
724,6,val,32.79,98,0
724,7,val,32.69,92,0
724,8,val,32.71,94,0
724,9,val,32.52,92,0
724,10,val,32.54,89,0
724,11,val,32.6,93,0
724,12,val,32.51,88,0
724,13,val,32.68,88,0
724,14,val,32.65,92,0
724,15,val,32.46,93,0
724,16,val,32.4,96,0
724,17,val,32.68,90,0
724,18,val,32.3,83,0
724,19,val,32.69,95,0
724,20,val,32.34,100,0
724,21,val,32.4,89,0
724,22,val,32.44,88,0
724,23,val,32.42,87,0
724,24,val,32.45,86,0
724,25,val,32.36,89,0
724,26,val,32.12,92,0
724,27,val,32.34,91,0
724,28,val,32.24,96,0
724,29,val,32.53,96,0
725,0,val,30.63,84,0
725,1,val,30.77,97,0
725,2,val,30.91,102,0
725,3,val,30.94,101,0
725,4,val,31.04,102,0
725,5,val,30.62,103,0
725,6,val,31.0,84,0
725,7,val,30.89,87,0
725,8,val,31.0,90,0
725,9,val,31.01,88,0
725,10,val,31.22,88,0
725,11,val,30.93,91,0
725,12,val,31.01,97,0
725,13,val,31.22,103,0
725,14,val,31.18,97,0
725,15,val,31.23,90,0
725,16,val,31.09,97,0
725,17,val,30.77,106,0
725,18,val,30.91,99,0
725,19,val,31.45,100,0
725,20,val,31.34,98,0
725,21,val,31.22,101,0
725,22,val,31.18,98,0
725,23,val,31.2,96,0
725,24,val,31.04,96,0
725,25,val,31.07,98,0
725,26,val,31.27,95,0
725,27,val,31.22,92,0
725,28,val,31.26,84,0
725,29,val,31.31,87,0
726,0,val,30.89,84,0
726,1,val,31.01,96,0
726,2,val,31.04,85,0
726,3,val,31.06,79,0
726,4,val,31.05,85,0
726,5,val,31.01,78,0
726,6,val,31.03,92,0
726,7,val,30.67,85,0
726,8,val,30.71,77,0
726,9,val,30.77,92,0
726,10,val,30.54,92,0
726,11,val,30.71,76,0
726,12,val,30.98,87,0
726,13,val,30.54,95,0
726,14,val,30.87,87,0
726,15,val,30.42,90,0
726,16,val,30.46,88,0
726,17,val,30.72,92,0
726,18,val,30.38,96,0
726,19,val,30.85,109,0
726,20,val,30.63,88,0
726,21,val,30.65,82,0
726,22,val,30.81,87,0
726,23,val,30.51,98,0
726,24,val,30.7,85,0
726,25,val,30.76,92,0
726,26,val,30.3,86,0
726,27,val,30.5,86,0
726,28,val,30.54,92,0
726,29,val,30.59,87,0
727,0,val,32.02,122,0
727,1,val,31.87,140,0
727,2,val,31.73,131,0
727,3,val,31.89,128,0
727,4,val,31.96,138,0
727,5,val,31.95,137,0
727,6,val,31.78,138,0
727,7,val,31.94,141,0
727,8,val,31.99,129,0
727,9,val,31.95,129,0
727,10,val,31.81,125,0
727,11,val,32.05,132,0
727,12,val,31.86,129,0
727,13,val,31.93,135,0
727,14,val,32.2,135,0
727,15,val,32.06,133,0
727,16,val,31.96,128,0
727,17,val,32.15,136,0
727,18,val,31.89,138,0
727,19,val,32.08,138,0
727,20,val,32.25,130,0
727,21,val,31.89,131,0
727,22,val,32.06,131,0
727,23,val,32.15,135,0
727,24,val,32.03,134,0
727,25,val,31.95,121,0
727,26,val,32.27,138,0
727,27,val,31.93,134,0
727,28,val,32.14,142,0
727,29,val,32.22,136,0
728,0,val,30.19,107,0
728,1,val,30.3,95,0
728,2,val,30.3,95,0
728,3,val,30.62,97,0
728,4,val,30.29,99,0
728,5,val,30.51,113,0
728,6,val,30.44,103,0
728,7,val,30.56,103,0
728,8,val,30.42,99,0
728,9,val,30.47,98,0
728,10,val,30.35,98,0
728,11,val,30.36,95,0
728,12,val,30.38,101,0
728,13,val,30.6,100,0
728,14,val,30.28,95,0
728,15,val,30.55,97,0
728,16,val,30.43,100,0
728,17,val,30.33,94,0
728,18,val,30.27,95,0
728,19,val,30.39,98,0
728,20,val,30.28,94,0
728,21,val,30.23,99,0
728,22,val,30.44,98,0
728,23,val,30.48,104,0
728,24,val,30.5,99,0
728,25,val,30.82,102,0
728,26,val,30.67,94,0
728,27,val,30.28,99,0
728,28,val,30.55,102,0
728,29,val,30.44,91,0
729,0,val,29.34,111,0
729,1,val,29.49,104,0
729,2,val,29.01,121,0
729,3,val,29.22,113,0
729,4,val,29.1,113,0
729,5,val,29.23,106,0
729,6,val,29.13,103,0
729,7,val,29.35,97,0
729,8,val,29.47,109,0
729,9,val,29.11,105,0
729,10,val,29.01,112,0
729,11,val,29.38,111,0
729,12,val,28.99,106,0
729,13,val,29.04,112,0
729,14,val,28.89,103,0
729,15,val,29.18,112,0
729,16,val,28.9,102,0
729,17,val,29.04,116,0
729,18,val,28.82,108,0
729,19,val,28.79,105,0
729,20,val,28.72,100,0
729,21,val,29.05,101,0
729,22,val,28.87,106,0
729,23,val,28.82,103,0
729,24,val,28.8,109,0
729,25,val,29.08,108,0
729,26,val,28.97,106,0
729,27,val,28.72,102,0
729,28,val,28.77,117,0
729,29,val,28.89,107,0
730,0,val,32.29,83,0
730,1,val,32.06,90,0
730,2,val,32.1,79,0
730,3,val,32.17,89,0
730,4,val,32.15,80,0
730,5,val,31.93,90,0
730,6,val,31.85,85,0
730,7,val,32.13,82,0
730,8,val,31.88,84,0
730,9,val,32.04,84,0
730,10,val,31.72,97,0
730,11,val,32.1,84,0
730,12,val,31.83,84,0
730,13,val,32.0,79,0
730,14,val,31.97,84,0
730,15,val,32.11,86,0
730,16,val,31.97,90,0
730,17,val,31.96,82,0
730,18,val,31.91,80,0
730,19,val,31.94,76,0
730,20,val,32.09,87,0
730,21,val,31.71,79,0
730,22,val,31.84,87,0
730,23,val,31.78,74,0
730,24,val,31.69,86,0
730,25,val,31.6,84,0
730,26,val,31.99,87,0
730,27,val,31.91,81,0
730,28,val,31.88,84,0
730,29,val,31.87,92,0
731,0,val,32.6,129,0
731,1,val,32.59,125,0
731,2,val,32.66,131,0
731,3,val,32.61,127,0
731,4,val,32.66,124,0
731,5,val,32.74,124,0
731,6,val,32.45,132,0
731,7,val,32.65,120,0
731,8,val,32.5,124,0
731,9,val,32.65,126,0
731,10,val,32.51,127,0
731,11,val,32.55,130,0
731,12,val,32.52,125,0
731,13,val,32.88,129,0
731,14,val,32.62,127,0
731,15,val,32.44,126,0
731,16,val,32.58,129,0
731,17,val,32.34,121,0
731,18,val,32.3,125,0
731,19,val,32.64,122,0
731,20,val,32.49,120,0
731,21,val,32.4,134,0
731,22,val,32.47,124,0
731,23,val,32.58,121,0
731,24,val,32.59,129,0
731,25,val,32.35,134,0
731,26,val,32.62,127,0
731,27,val,32.25,129,0
731,28,val,32.49,129,0
731,29,val,32.59,132,0
732,0,val,32.9,140,0
732,1,val,32.97,133,0
732,2,val,32.79,138,0
732,3,val,32.95,135,0
732,4,val,32.76,141,0
732,5,val,32.96,133,0
732,6,val,32.98,140,0
732,7,val,32.84,130,0
732,8,val,32.94,126,0
732,9,val,32.94,131,0
732,10,val,32.83,134,0
732,11,val,32.94,133,0
732,12,val,32.88,137,0
732,13,val,32.84,138,0
732,14,val,32.85,127,0
732,15,val,33.0,133,0
732,16,val,33.01,140,0
732,17,val,32.91,135,0
732,18,val,33.0,133,0
732,19,val,33.01,138,0
732,20,val,33.06,133,0
732,21,val,32.85,139,0
732,22,val,33.09,137,0
732,23,val,33.09,138,0
732,24,val,33.12,139,0
732,25,val,33.01,141,0
732,26,val,33.12,132,0
732,27,val,32.82,141,0
732,28,val,32.77,135,0
732,29,val,32.97,133,0
733,0,val,32.64,103,0
733,1,val,32.86,97,0
733,2,val,32.7,98,0
733,3,val,32.62,105,0
733,4,val,32.69,100,0
733,5,val,32.87,102,0
733,6,val,32.77,90,0
733,7,val,32.72,94,0
733,8,val,32.71,108,0
733,9,val,32.73,83,0
733,10,val,32.69,99,0
733,11,val,32.76,108,0
733,12,val,32.65,103,0
733,13,val,32.81,102,0
733,14,val,32.85,104,0
733,15,val,32.96,99,0
733,16,val,33.02,95,0
733,17,val,32.8,98,0
733,18,val,32.74,103,0
733,19,val,32.89,104,0
733,20,val,32.96,97,0
733,21,val,32.79,100,0
733,22,val,32.95,102,0
733,23,val,33.13,98,0
733,24,val,33.2,96,0
733,25,val,33.06,102,0
733,26,val,32.76,110,0
733,27,val,33.25,103,0
733,28,val,32.85,102,0
733,29,val,32.87,87,0
734,0,val,31.93,99,0
734,1,val,32.19,103,0
734,2,val,32.07,109,0
734,3,val,32.13,98,0
734,4,val,32.09,108,0
734,5,val,32.11,98,0
734,6,val,31.95,107,0
734,7,val,32.23,109,0
734,8,val,31.97,111,0
734,9,val,32.33,104,0
734,10,val,32.19,106,0
734,11,val,32.26,103,0
734,12,val,32.21,102,0
734,13,val,32.16,101,0
734,14,val,32.16,97,0
734,15,val,32.28,102,0
734,16,val,32.3,103,0
734,17,val,32.26,103,0
734,18,val,32.3,101,0
734,19,val,32.27,108,0
734,20,val,32.4,110,0
734,21,val,32.29,101,0
734,22,val,32.52,100,0
734,23,val,32.68,108,0
734,24,val,32.21,102,0
734,25,val,32.46,104,0
734,26,val,32.47,96,0
734,27,val,32.56,98,0
734,28,val,32.4,100,0
734,29,val,32.75,98,0
735,0,val,29.3,112,0
735,1,val,29.23,116,0
735,2,val,29.63,115,0
735,3,val,29.43,100,0
735,4,val,29.36,114,0
735,5,val,29.44,116,0
735,6,val,29.35,104,0
735,7,val,29.38,105,0
735,8,val,29.22,117,0
735,9,val,29.57,116,0
735,10,val,29.56,114,0
735,11,val,29.33,104,0
735,12,val,29.56,107,0
735,13,val,29.46,123,0
735,14,val,29.35,114,0
735,15,val,29.22,107,0
735,16,val,29.17,102,0
735,17,val,29.11,109,0
735,18,val,29.27,108,0
735,19,val,29.16,116,0
735,20,val,29.25,113,0
735,21,val,29.04,114,0
735,22,val,29.27,112,0
735,23,val,29.08,108,0
735,24,val,29.26,110,0
735,25,val,29.03,115,0
735,26,val,29.04,113,0
735,27,val,29.08,104,0
735,28,val,29.03,117,0
735,29,val,28.81,104,0
736,0,val,31.03,142,0
736,1,val,30.92,142,0
736,2,val,31.09,143,0
736,3,val,31.02,143,0
736,4,val,30.95,146,0
736,5,val,30.56,145,0
736,6,val,30.54,136,0
736,7,val,30.88,138,0
736,8,val,31.03,140,0
736,9,val,30.7,128,0
736,10,val,30.66,140,0
736,11,val,31.05,139,0
736,12,val,30.73,141,0
736,13,val,30.81,143,0
736,14,val,30.76,144,0
736,15,val,30.65,148,0
736,16,val,30.79,154,0
736,17,val,30.63,136,0
736,18,val,30.72,147,0
736,19,val,30.41,140,0
736,20,val,30.72,134,0
736,21,val,30.79,138,0
736,22,val,30.76,143,0
736,23,val,30.81,145,0
736,24,val,30.56,129,0
736,25,val,30.74,142,0
736,26,val,30.52,145,0
736,27,val,30.66,145,0
736,28,val,30.6,140,0
736,29,val,30.46,142,0
737,0,val,32.61,130,0
737,1,val,32.6,119,0
737,2,val,32.55,131,0
737,3,val,32.59,133,0
737,4,val,32.68,132,0
737,5,val,32.45,128,0
737,6,val,32.54,135,0
737,7,val,32.32,134,0
737,8,val,32.83,127,0
737,9,val,32.63,130,0
737,10,val,32.66,132,0
737,11,val,32.63,133,0
737,12,val,32.69,138,0
737,13,val,32.42,123,0
737,14,val,32.46,125,0
737,15,val,32.47,131,0
737,16,val,32.82,129,0
737,17,val,32.5,131,0
737,18,val,32.71,118,0
737,19,val,32.28,133,0
737,20,val,32.53,125,0
737,21,val,32.66,130,0
737,22,val,32.8,129,0
737,23,val,32.3,132,0
737,24,val,32.6,140,0
737,25,val,32.74,128,0
737,26,val,32.5,128,0
737,27,val,32.68,130,0
737,28,val,32.52,134,0
737,29,val,32.67,130,0
738,0,val,29.16,93,0
738,1,val,29.18,91,0
738,2,val,29.17,87,0
738,3,val,29.12,79,0
738,4,val,29.2,85,0
738,5,val,29.0,87,0
738,6,val,29.26,92,0
738,7,val,29.09,80,0
738,8,val,28.98,88,0
738,9,val,29.1,87,0
738,10,val,28.97,95,0
738,11,val,28.72,91,0
738,12,val,28.94,95,0
738,13,val,28.99,87,0
738,14,val,28.89,90,0
738,15,val,28.92,90,0
738,16,val,29.12,83,0
738,17,val,28.79,85,0
738,18,val,28.78,88,0
738,19,val,29.06,87,0
738,20,val,29.05,86,0
738,21,val,29.12,92,0
738,22,val,29.07,85,0
738,23,val,28.72,94,0
738,24,val,28.9,85,0
738,25,val,28.49,86,0
738,26,val,28.99,77,0
738,27,val,28.67,95,0
738,28,val,28.69,88,0
738,29,val,28.86,88,0
739,0,val,31.48,137,0
739,1,val,31.64,125,0
739,2,val,31.79,128,0
739,3,val,31.33,118,0
739,4,val,31.57,123,0
739,5,val,31.22,122,0
739,6,val,31.23,133,0
739,7,val,31.39,125,0
739,8,val,31.6,125,0
739,9,val,31.42,130,0
739,10,val,31.24,130,0
739,11,val,31.51,123,0
739,12,val,31.46,126,0
739,13,val,31.38,124,0
739,14,val,31.4,129,0
739,15,val,31.17,127,0
739,16,val,31.12,128,0
739,17,val,31.39,129,0
739,18,val,30.99,123,0
739,19,val,30.89,119,0
739,20,val,30.9,129,0
739,21,val,31.18,132,0
739,22,val,31.21,126,0
739,23,val,31.07,120,0
739,24,val,30.98,120,0
739,25,val,30.93,121,0
739,26,val,31.05,137,0
739,27,val,31.0,131,0
739,28,val,30.82,120,0
739,29,val,30.87,132,0
740,0,val,30.28,99,0
740,1,val,30.35,91,0
740,2,val,29.98,89,0
740,3,val,30.47,90,0
740,4,val,30.43,91,0
740,5,val,30.49,98,0
740,6,val,30.01,99,0
740,7,val,30.27,100,0
740,8,val,30.21,98,0
740,9,val,30.46,96,0
740,10,val,30.27,86,0
740,11,val,30.28,97,0
740,12,val,30.17,100,0
740,13,val,30.17,94,0
740,14,val,30.44,98,0
740,15,val,30.34,102,0
740,16,val,30.37,95,0
740,17,val,30.42,91,0
740,18,val,30.25,94,0
740,19,val,30.28,90,0
740,20,val,30.11,97,0
740,21,val,30.17,99,0
740,22,val,30.39,87,0
740,23,val,30.4,93,0
740,24,val,29.89,100,0
740,25,val,29.99,91,0
740,26,val,30.2,99,0
740,27,val,30.18,101,0
740,28,val,30.06,100,0
740,29,val,30.13,98,0
741,0,val,29.54,87,0
741,1,val,29.56,95,0
741,2,val,29.37,94,0
741,3,val,29.35,96,0
741,4,val,29.52,97,0
741,5,val,29.16,91,0
741,6,val,29.24,100,0
741,7,val,29.44,93,0
741,8,val,29.49,97,0
741,9,val,29.35,95,0
741,10,val,29.54,95,0
741,11,val,29.51,97,0
741,12,val,29.44,83,0
741,13,val,29.66,88,0
741,14,val,29.54,81,0
741,15,val,29.75,81,0
741,16,val,29.19,98,0
741,17,val,29.49,94,0
741,18,val,29.77,95,0
741,19,val,29.28,86,0
741,20,val,29.7,87,0
741,21,val,29.51,96,0
